CSV_HEADERS,time,"SHED","HEATSINK","SAND","RESERVOIR","ROOF","AMBIENT","FOOTER","LOOP_PUMP","XFER_PUMP","HEATER_FAN","HEATER","FOOT_WARMER","",
CSV_VALUES, 2024/10/17 03:39,66.92,88.34,70.70,68.36,57.38,60.98,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:40,66.92,88.34,70.52,68.36,57.38,60.98,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:41,66.92,87.62,70.52,68.36,56.66,60.98,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:42,66.92,87.44,70.52,68.36,56.66,60.98,95.72,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:43,66.92,87.44,70.52,68.36,56.66,60.98,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:44,66.20,87.44,70.52,68.36,56.66,60.98,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:45,66.20,87.44,70.52,68.36,56.66,60.98,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:46,66.20,87.44,70.52,68.36,56.66,60.98,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:47,66.20,87.80,70.52,67.82,56.66,60.98,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:48,66.20,87.44,70.52,67.64,56.12,60.98,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:49,66.20,87.44,70.52,67.64,55.94,60.98,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:50,66.20,87.44,70.52,67.64,55.94,60.98,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:51,66.20,87.44,70.52,67.64,55.94,60.98,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:52,66.20,87.44,70.52,67.64,55.94,60.98,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:53,66.20,87.44,70.52,67.64,55.94,60.98,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 03:54,66.20,87.44,70.52,67.64,55.94,60.98,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 03:55,66.20,87.44,70.52,67.64,55.94,60.98,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 03:56,66.20,87.44,70.52,67.64,55.94,60.98,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 03:57,66.20,88.34,70.52,67.64,55.94,60.98,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 03:58,66.20,88.34,70.52,67.64,55.94,60.26,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 03:59,66.20,88.34,70.52,67.64,55.94,60.26,92.48,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:00,66.20,87.44,70.52,67.64,55.94,60.26,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:01,66.20,87.44,70.52,67.64,55.94,60.26,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:02,66.20,87.44,70.52,67.64,55.94,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:03,66.20,87.44,70.52,67.64,55.94,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:04,66.20,87.44,70.52,67.64,55.94,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:05,66.20,87.44,70.52,67.64,55.94,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:06,65.84,87.44,70.52,67.64,55.94,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:07,65.84,87.44,70.52,67.64,55.94,60.26,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:08,65.66,87.44,70.52,67.64,55.94,60.26,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:09,65.66,87.08,70.52,67.64,55.94,60.26,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:10,65.48,87.44,70.52,67.64,55.94,60.26,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:11,65.48,87.44,70.52,67.64,55.94,60.26,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:12,65.48,87.08,70.52,67.64,55.94,60.26,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:13,65.48,86.36,70.52,67.64,55.94,60.26,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:14,65.48,86.36,70.52,67.64,55.76,60.26,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:15,65.48,86.36,70.52,67.64,55.94,60.26,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:16,65.48,86.36,70.52,67.64,55.94,60.26,90.68,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:17,65.48,86.36,70.52,67.64,55.94,60.26,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:18,65.48,87.44,70.52,67.64,55.94,60.26,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:19,65.48,86.36,70.52,67.64,55.40,60.26,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:20,65.48,86.36,70.52,67.64,55.40,60.26,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:21,65.48,87.44,70.52,67.64,55.58,60.26,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:22,65.48,87.44,70.52,67.64,55.94,60.26,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:23,65.48,87.44,70.52,67.64,55.94,60.26,91.22,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:24,65.48,87.44,70.52,67.64,55.40,60.26,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:25,65.48,87.44,70.52,67.64,55.40,60.26,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:26,65.48,87.44,70.52,67.64,55.40,60.26,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:27,65.48,87.44,70.52,67.64,55.40,60.26,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:28,65.48,87.44,70.52,67.64,55.40,59.90,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:29,65.48,87.44,70.52,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:30,65.48,86.36,70.52,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:31,65.48,86.36,70.52,67.64,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:32,65.48,86.36,70.52,67.64,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:33,65.48,87.44,70.52,67.64,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:34,65.48,87.44,70.52,67.64,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:35,65.48,86.36,70.52,67.64,55.40,59.36,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:36,65.48,86.36,70.52,67.64,55.40,59.36,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:37,65.48,86.36,70.52,67.64,55.40,59.36,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:38,65.48,86.36,70.52,67.64,55.40,59.36,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:39,65.48,86.36,70.52,67.64,55.40,59.36,91.22,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:40,65.48,86.36,70.52,67.64,55.40,59.36,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:41,65.48,86.36,70.52,67.64,55.40,59.36,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:42,65.48,86.36,70.34,67.64,55.40,59.36,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:43,65.48,86.36,69.98,67.64,55.40,59.36,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:44,65.48,86.36,69.98,67.64,55.40,59.36,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:45,65.48,86.36,69.80,67.64,55.40,59.36,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:46,65.48,87.44,69.80,67.64,55.40,59.36,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 04:47,65.48,87.44,69.80,67.64,55.40,59.36,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:48,65.48,87.44,69.80,67.64,55.40,59.36,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:49,65.48,86.36,69.80,67.64,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:50,65.48,86.36,69.80,67.64,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:51,65.48,86.36,69.80,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:52,65.48,86.36,69.80,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:53,65.48,86.36,69.80,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:54,65.48,86.36,69.80,67.64,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:55,65.48,86.36,69.80,67.64,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:56,65.48,86.36,69.80,67.46,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:57,65.48,86.36,69.80,67.46,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:58,65.48,86.36,69.80,66.92,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 04:59,65.48,86.36,69.80,66.92,55.40,59.36,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:00,64.94,86.36,69.80,66.92,55.40,59.36,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:01,64.94,86.36,69.80,66.92,55.40,59.36,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:02,65.12,86.36,69.80,66.92,55.40,59.36,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:03,64.94,86.36,69.80,66.92,55.40,59.36,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:04,64.76,86.36,69.80,66.92,55.40,59.36,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:05,64.94,86.36,69.80,66.92,55.40,59.36,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:06,64.94,86.36,69.80,66.92,55.40,59.36,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:07,64.94,86.36,69.80,66.92,55.40,59.36,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:08,64.76,86.36,69.80,66.92,55.40,59.36,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:09,64.94,86.36,69.80,66.92,55.40,59.36,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:10,64.94,86.36,69.80,66.92,55.40,59.36,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:11,64.94,87.44,69.80,66.92,55.40,59.36,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:12,64.94,87.44,69.80,66.92,55.40,59.36,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:13,65.30,87.44,69.80,66.92,55.40,59.36,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:14,65.30,87.26,69.80,66.92,55.40,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:15,65.48,87.08,69.80,66.92,55.40,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:16,65.30,86.36,69.80,66.92,55.40,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:17,65.30,86.36,69.80,66.92,55.22,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:18,64.94,86.36,69.80,66.92,55.04,59.36,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:19,64.94,86.36,69.80,66.92,55.04,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:20,64.94,86.36,69.80,66.92,54.86,59.36,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:21,65.12,86.36,69.80,66.92,54.86,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:22,65.30,86.36,69.80,66.92,54.68,59.36,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:23,65.30,86.36,69.80,66.92,54.68,59.18,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:24,65.12,86.36,69.80,66.92,54.68,58.82,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:25,64.76,86.36,69.80,66.92,54.68,58.64,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:26,64.76,86.36,69.80,66.92,54.68,58.64,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:27,64.76,86.36,69.80,66.92,54.68,58.64,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:28,64.76,86.36,69.80,66.92,54.68,58.64,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:29,64.76,86.36,69.80,66.92,54.68,58.64,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:30,64.76,86.36,69.80,66.92,54.68,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:31,64.76,86.36,69.80,66.92,54.68,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:32,64.76,86.36,69.80,66.92,54.68,58.64,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:33,64.76,86.36,69.80,66.92,54.68,58.64,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:34,64.76,86.36,69.80,66.92,54.68,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:35,64.76,86.36,69.80,66.92,53.96,58.64,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:36,64.76,86.36,69.80,66.92,53.96,58.64,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:37,64.76,86.36,69.80,66.92,53.96,58.64,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:38,64.76,86.36,69.80,66.92,53.96,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:39,64.76,86.36,69.80,66.92,53.96,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:40,64.76,86.36,69.80,66.92,53.96,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:41,64.76,86.36,69.80,66.92,53.96,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:42,64.76,86.36,69.80,66.92,53.96,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:43,64.76,85.64,69.44,66.92,53.96,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:44,64.76,85.64,69.26,66.92,53.24,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:45,64.76,85.64,69.08,66.74,53.24,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:46,64.76,86.36,69.08,66.56,53.24,58.64,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:47,64.76,86.36,69.08,66.20,53.24,58.64,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:48,64.76,85.64,69.08,66.20,53.24,58.64,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:49,64.76,85.64,69.08,66.20,52.34,58.64,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:50,64.76,85.64,69.08,66.20,52.34,58.64,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:51,64.76,85.64,69.08,66.20,52.34,58.64,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:52,64.76,85.64,69.08,66.20,52.34,58.64,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:53,64.76,85.64,69.08,66.20,51.62,58.64,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 05:54,64.76,85.64,69.08,66.20,51.62,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:55,64.76,85.64,69.08,66.20,51.62,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:56,64.22,85.64,69.08,66.20,51.62,58.64,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:57,64.22,85.64,69.08,66.20,51.62,58.64,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:58,64.04,85.64,69.08,66.20,51.62,58.64,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 05:59,64.04,86.36,69.08,66.20,51.62,58.64,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:00,64.04,86.36,69.08,66.20,51.62,58.64,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:01,64.04,86.36,69.08,66.20,51.62,58.64,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:02,64.04,85.64,69.08,66.20,52.34,58.64,95.18,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:03,64.22,85.64,69.08,66.20,52.34,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:04,64.22,85.64,69.08,66.20,52.34,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:05,64.04,85.64,69.08,66.20,51.62,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:06,64.04,85.64,69.08,66.20,51.62,58.64,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:07,64.04,85.64,69.08,66.20,51.62,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:08,64.04,84.74,69.98,66.20,51.62,58.64,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:09,64.04,84.74,69.80,66.20,51.62,58.64,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:10,64.04,85.64,69.80,66.20,51.62,58.64,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:11,64.04,85.28,69.80,66.20,51.62,57.92,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:12,64.04,84.74,69.62,66.20,51.62,57.92,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:13,64.04,84.74,69.44,66.20,51.62,57.92,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:14,64.04,84.74,69.44,66.20,51.62,57.92,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:15,64.04,84.74,69.26,66.20,51.62,57.92,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:16,63.86,84.74,69.26,66.20,51.62,57.92,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:17,63.50,84.74,69.26,66.20,51.62,57.92,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:18,63.32,84.74,69.26,66.20,51.80,57.92,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:19,63.32,84.74,69.26,66.20,51.62,57.92,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:20,63.32,84.74,69.26,66.20,51.62,57.92,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:21,63.32,84.74,69.26,66.20,51.62,57.92,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:22,63.32,85.64,69.26,65.66,51.62,57.92,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:23,63.32,84.92,69.26,65.48,51.62,57.92,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:24,63.32,84.74,69.26,65.48,51.62,57.92,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:25,63.32,84.74,69.26,65.48,51.62,57.92,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:26,63.32,84.74,69.08,65.48,51.62,57.92,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:27,63.32,84.74,69.26,65.48,51.62,57.92,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:28,63.32,84.74,69.08,65.48,51.62,57.92,95.90,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:29,63.32,84.74,69.08,65.48,51.62,57.92,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:30,63.32,84.74,69.08,65.48,51.62,57.92,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:31,63.32,84.74,69.08,65.48,51.62,57.92,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:32,63.32,84.74,69.08,65.48,51.62,57.92,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:33,63.32,84.02,69.08,65.48,51.62,57.92,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:34,63.32,84.02,69.08,65.48,51.62,57.92,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:35,63.32,84.02,69.08,65.48,51.62,57.92,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:36,63.32,84.02,69.08,65.48,51.62,57.92,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:37,63.32,84.02,69.08,65.48,51.62,57.92,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:38,63.32,84.02,69.08,65.48,51.62,57.38,91.04,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:39,62.78,84.02,69.08,65.48,51.62,57.38,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:40,62.78,84.02,69.08,65.48,51.62,57.38,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:41,62.60,84.02,69.08,65.48,51.62,57.38,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:42,62.60,84.02,69.08,65.48,51.26,57.38,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:43,62.60,84.74,69.08,65.48,50.90,57.38,88.34,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:44,62.60,84.74,69.08,65.48,51.62,57.38,89.24,0,0,1,1,1,,
CSV_VALUES, 2024/10/17 06:45,62.60,84.74,69.08,65.48,51.62,57.38,90.14,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:46,62.60,84.74,69.08,65.48,51.62,57.38,91.22,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:47,62.60,84.74,69.08,65.48,51.62,57.38,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:48,62.60,84.74,69.08,65.48,51.44,57.38,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:49,62.60,84.74,69.08,65.48,51.62,57.38,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:50,62.60,84.74,69.08,65.48,51.62,57.38,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:51,62.60,84.02,69.08,65.48,51.62,57.38,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:52,62.60,84.02,69.08,65.48,51.62,57.38,96.08,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:53,62.60,84.02,69.08,65.48,51.62,57.38,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:54,62.60,84.02,69.08,65.48,51.62,56.66,95.36,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:55,62.60,84.02,69.08,65.48,51.62,56.66,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:56,62.60,84.02,69.08,65.48,51.62,56.66,94.46,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:57,62.60,84.02,69.08,65.48,51.62,56.66,93.56,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:58,62.60,84.02,69.08,65.48,51.62,56.66,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 06:59,62.60,84.02,69.08,65.48,51.62,56.66,92.84,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 07:00,62.60,84.02,69.08,65.48,51.62,56.66,91.94,0,0,1,1,0,,
CSV_VALUES, 2024/10/17 07:01,62.60,84.02,68.90,65.48,51.62,56.66,91.04,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:02,62.60,84.02,68.90,65.48,51.62,56.66,91.04,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:03,62.60,84.02,68.72,65.48,51.62,56.66,90.14,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:04,62.60,84.02,68.72,65.48,51.62,56.66,89.24,0,1,1,1,1,,
CSV_VALUES, 2024/10/17 07:05,62.60,84.02,68.54,65.48,51.62,56.66,88.34,0,1,1,1,1,,
CSV_VALUES, 2024/10/17 07:06,62.60,84.02,68.54,65.48,51.62,56.66,88.34,0,1,1,1,1,,
CSV_VALUES, 2024/10/17 07:07,62.60,84.02,68.54,65.48,51.62,56.66,88.34,0,1,1,1,1,,
CSV_VALUES, 2024/10/17 07:08,62.60,84.02,68.54,65.48,51.62,56.66,89.24,0,1,1,1,1,,
CSV_VALUES, 2024/10/17 07:09,62.60,84.02,68.54,65.48,51.62,56.66,91.04,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:10,62.60,84.02,68.54,65.48,51.62,56.66,92.84,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:11,62.60,84.02,68.54,65.48,51.62,56.66,94.46,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:12,62.60,84.02,68.36,65.48,51.62,56.12,95.36,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:13,62.60,84.02,68.36,65.48,51.62,55.94,96.08,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:14,62.60,84.02,68.36,65.48,51.62,55.94,96.08,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:15,62.60,84.02,68.36,65.48,51.62,55.94,96.08,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:16,62.60,84.02,68.36,65.48,51.62,55.94,96.08,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:17,62.60,84.02,68.36,65.48,51.62,55.94,95.36,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:18,62.60,84.02,68.36,65.48,51.62,55.94,95.36,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:19,62.60,84.02,68.36,65.48,51.62,55.94,94.46,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:20,62.60,84.02,68.36,65.48,51.62,55.94,93.56,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:21,62.60,84.02,68.36,65.48,51.62,55.94,93.56,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:22,62.60,84.02,68.36,65.48,51.62,55.94,92.84,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:23,62.60,84.02,68.36,65.48,51.62,55.94,91.94,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:24,62.60,84.02,68.36,65.48,51.62,55.94,91.04,0,1,1,1,0,,
CSV_VALUES, 2024/10/17 07:25,62.60,84.02,68.36,65.48,51.62,55.94,91.04,0,1,1,1,0,,
