time,SHED,SANDA,SANDB,RESERVOIR,ROOF,AMBIENT,FOOTWARM,HEATERA,HEATERB,FLOOR,LOOP_PUMP,XFERA_PUMP,XFERB_PUMP,HEATER_A_FAN,HEATER_B_FANS,HEATER_A_ELEMENTS,HEATER_B_ELEMENTS,FOOT_WARMER,XFERA_HEAT,Watts,SHED_HUM,SANDA_HUM,SANDB_HUM,RESERVOIR_HUM,ROOF_HUM,AMBIENT_HUM,FOOTWARM_HUM,HEATERA_HUM,HEATERB_HUM,FLOOR_HUM,light, 
2025/02/15 05:17,43.52,49.28,51.62,48.74,36.14,33.08,,47.30,111.92,37.76,0,0,0,0,1,0,1,0,0,204.72,59.00,20.00,67.00,33.00,92.00,89.00,,20.00,10.00,81.00,65,
2025/02/15 05:18,43.52,49.28,51.62,48.74,36.14,33.08,,47.30,111.92,37.58,0,0,0,0,1,0,1,0,0,204.74,59.00,20.00,67.00,34.00,92.00,89.00,,20.00,10.00,81.00,67,
2025/02/15 05:19,43.52,49.28,51.62,48.74,36.14,33.08,,47.30,111.92,37.58,0,0,0,0,1,0,1,0,0,204.98,59.00,20.00,67.00,34.00,92.00,89.00,,20.00,10.00,81.00,66,
2025/02/15 05:20,43.52,49.28,51.62,48.74,35.96,32.72,,47.30,111.92,37.40,0,0,0,0,1,0,1,0,0,204.73,59.00,20.00,67.00,33.00,92.00,89.00,,20.00,10.00,81.00,67,
2025/02/15 05:21,43.52,49.28,51.80,48.74,35.96,32.72,,47.30,111.92,37.40,0,0,0,0,1,0,1,0,0,204.39,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,65,
2025/02/15 05:22,43.52,49.28,51.80,48.74,36.14,32.54,,47.30,111.20,37.40,0,0,0,0,1,0,1,0,0,204.32,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,68,
2025/02/15 05:23,43.52,49.28,51.80,48.74,35.96,32.54,,47.30,111.02,37.40,0,0,0,0,1,0,1,0,0,203.99,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,64,
2025/02/15 05:24,43.52,49.28,51.80,48.74,35.96,32.54,,47.30,111.02,37.40,0,0,0,0,1,0,1,0,0,204.34,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,65,
2025/02/15 05:25,43.52,49.28,51.80,48.74,35.78,32.72,,47.30,111.92,37.40,0,0,0,0,1,0,1,0,0,204.22,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,66,
2025/02/15 05:26,43.52,49.28,51.80,48.74,35.78,32.72,,47.30,111.02,37.40,0,0,0,0,1,0,1,0,0,204.35,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,66,
2025/02/15 05:27,43.52,49.28,51.98,48.74,35.78,32.90,,47.30,111.02,37.40,0,0,0,0,1,0,1,0,0,205.94,59.00,20.00,66.00,33.00,92.00,89.00,,20.00,10.00,81.00,65,
2025/02/15 05:28,43.52,49.28,51.80,48.74,35.78,32.72,,47.30,111.02,37.40,0,0,0,0,1,0,1,0,0,215.16,59.00,20.00,66.00,34.00,92.00,89.00,,20.00,10.00,81.00,64,
2025/02/15 05:29,43.52,49.28,51.80,48.74,35.78,32.72,,47.12,111.02,37.40,0,0,0,0,1,0,1,0,0,210.14,59.00,20.00,66.00,34.00,92.00,89.00,,20.00,10.00,81.00,66,
2025/02/15 05:30,43.52,49.28,51.98,48.74,35.78,32.72,,47.12,111.02,37.40,0,0,0,0,1,0,1,0,0,210.99,59.00,20.00,66.00,33.00,92.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:31,43.52,49.28,51.98,48.74,35.78,32.54,,46.94,111.20,37.40,0,0,0,0,1,0,1,0,0,209.18,59.00,20.00,66.00,33.00,92.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:32,43.52,49.28,51.98,48.74,35.78,32.36,,46.76,111.20,37.40,0,0,0,0,1,0,1,0,0,209.52,59.00,20.00,66.00,33.00,92.00,88.00,,20.00,10.00,81.00,66,
2025/02/15 05:33,43.52,49.28,51.98,48.74,35.78,32.54,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,209.56,59.00,20.00,66.00,34.00,92.00,88.00,,20.00,10.00,81.00,63,
2025/02/15 05:34,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,209.35,59.00,20.00,66.00,33.00,92.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:35,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,209.04,59.00,20.00,66.00,33.00,92.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:36,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,209.25,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,67,
2025/02/15 05:37,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,209.15,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:38,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,0,1,0,0,208.89,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,66,
2025/02/15 05:39,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.20,37.40,0,0,0,0,1,0,1,0,0,208.24,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,64,
2025/02/15 05:40,43.52,49.28,51.98,48.74,35.78,32.36,,46.58,111.92,37.40,0,0,0,0,1,0,1,0,0,207.65,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,63,
2025/02/15 05:41,43.34,49.10,51.98,48.74,35.78,32.36,,46.58,111.92,37.40,0,0,0,0,1,0,1,0,0,206.58,59.00,20.00,66.00,33.00,93.00,88.00,,20.00,10.00,81.00,66,
2025/02/15 05:42,43.34,49.10,51.98,48.74,35.78,32.36,,46.58,111.56,37.40,0,0,0,0,1,0,1,0,0,206.25,59.00,20.00,66.00,33.00,94.00,88.00,,20.00,10.00,81.00,67,
2025/02/15 05:43,43.34,48.92,51.98,48.74,35.78,32.36,,46.58,111.92,37.40,0,0,0,0,1,0,1,0,0,204.31,59.00,20.00,66.00,33.00,94.00,88.00,,20.00,10.00,81.00,66,
2025/02/15 05:44,43.16,48.92,51.98,48.74,35.78,32.36,,46.58,111.20,37.40,0,0,0,0,1,0,1,0,0,204.51,59.00,20.00,66.00,33.00,94.00,88.00,,20.00,10.00,81.00,67,
2025/02/15 05:45,42.98,48.74,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,1,1,0,0,421.85,59.00,20.00,66.00,33.00,94.00,88.00,,20.00,10.00,81.00,85,
2025/02/15 05:46,42.80,48.74,51.98,48.74,35.78,32.36,,46.58,111.02,37.40,0,0,0,0,1,1,1,0,0,526.37,59.00,20.00,66.00,34.00,95.00,88.00,,20.00,10.00,81.00,89,
2025/02/15 05:47,42.80,48.74,51.98,48.74,35.78,32.36,,48.02,111.02,37.40,0,0,0,0,1,1,1,0,0,453.96,59.00,20.00,66.00,34.00,95.00,88.00,,20.00,10.00,81.00,88,
2025/02/15 05:48,42.80,48.74,51.98,48.74,35.78,32.36,,49.82,111.38,37.22,0,0,0,0,1,1,1,0,0,437.18,59.00,20.00,66.00,33.00,96.00,88.00,,20.00,10.00,81.00,87,
2025/02/15 05:49,42.62,48.74,51.98,48.74,35.78,32.36,,51.62,111.02,37.22,0,0,0,0,1,1,1,0,0,429.15,60.00,20.00,66.00,33.00,96.00,88.00,,20.00,10.00,81.00,86,
2025/02/15 05:50,42.80,48.74,51.80,48.38,35.78,32.36,,53.24,111.02,37.04,0,0,0,0,1,1,1,0,0,423.81,59.00,20.00,66.00,33.00,96.00,88.00,,19.00,10.00,81.00,85,
2025/02/15 05:51,42.80,48.74,51.80,48.38,35.78,32.36,,54.68,111.56,37.04,0,0,0,0,1,1,1,0,0,420.53,59.00,20.00,66.00,34.00,96.00,88.00,,19.00,10.00,81.00,87,
2025/02/15 05:52,42.80,48.74,51.80,48.38,35.78,32.36,,56.66,111.92,37.04,0,0,0,0,1,1,1,0,0,418.49,59.00,20.00,66.00,34.00,96.00,88.00,,19.00,10.00,81.00,84,
2025/02/15 05:53,42.98,48.74,51.80,48.38,35.78,32.36,,57.38,111.92,36.86,0,0,0,0,1,1,1,0,0,416.61,59.00,20.00,66.00,34.00,96.00,88.00,,19.00,10.00,81.00,86,
2025/02/15 05:54,43.16,48.74,51.80,48.38,35.78,32.36,,58.64,111.92,36.86,0,0,0,0,1,0,1,0,0,377.02,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,67,
2025/02/15 05:55,43.34,48.74,51.80,48.38,35.78,32.36,,60.26,111.92,36.68,0,0,0,0,1,0,1,0,0,205.62,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,68,
2025/02/15 05:56,43.52,48.74,51.80,48.38,35.78,32.36,,60.98,111.92,36.68,0,0,0,0,1,0,1,0,0,205.29,59.00,20.00,66.00,34.00,97.00,88.00,,18.00,10.00,81.00,65,
2025/02/15 05:57,43.52,48.74,51.80,48.38,35.78,32.36,,60.98,112.64,36.68,0,0,0,0,1,0,1,0,0,205.36,59.00,20.00,66.00,34.00,97.00,88.00,,18.00,10.00,81.00,67,
2025/02/15 05:58,43.52,48.74,51.80,48.20,35.78,32.36,,60.98,112.64,36.68,0,0,0,0,1,0,1,0,0,206.43,59.00,20.00,66.00,34.00,97.00,88.00,,18.00,10.00,81.00,64,
2025/02/15 05:59,43.52,48.74,51.80,48.02,35.78,32.36,,60.26,112.46,36.68,0,0,0,0,1,0,1,0,0,209.50,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,63,
2025/02/15 06:00,43.52,48.74,51.80,48.20,35.78,32.36,,60.26,112.10,36.68,0,0,0,0,1,0,1,0,0,205.31,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,66,
2025/02/15 06:01,43.52,48.74,51.80,48.02,35.78,32.36,,59.36,111.92,36.68,0,0,0,0,1,1,1,0,0,470.36,59.00,20.00,66.00,34.00,97.00,87.00,,19.00,10.00,81.00,88,
2025/02/15 06:02,43.52,48.74,51.80,48.02,35.78,32.36,,58.64,111.74,36.68,0,0,0,0,1,1,1,0,0,476.52,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,85,
2025/02/15 06:03,43.52,48.74,51.80,48.02,35.78,32.36,,60.08,111.74,36.68,0,0,0,0,1,1,1,0,0,431.42,59.00,20.00,66.00,34.00,97.00,88.00,,19.00,10.00,81.00,89,
2025/02/15 06:04,43.52,48.74,51.62,48.02,35.78,32.36,,60.98,111.92,36.68,0,0,0,0,1,1,1,0,0,420.66,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,88,
2025/02/15 06:05,43.52,48.74,51.62,48.02,35.78,32.36,,62.60,111.92,36.68,0,0,0,0,1,1,1,0,0,415.82,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,86,
2025/02/15 06:06,43.52,48.74,51.62,48.02,35.78,32.36,,63.32,112.28,36.68,0,0,0,0,1,1,1,0,0,413.10,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,89,
2025/02/15 06:07,43.52,48.74,51.62,48.02,35.78,32.36,,64.04,112.64,36.68,0,0,0,0,1,1,1,0,0,411.79,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,85,
2025/02/15 06:08,43.52,48.74,51.62,48.02,35.78,32.36,,65.48,112.64,36.68,0,0,0,0,1,1,1,0,0,410.87,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,86,
2025/02/15 06:09,43.52,48.74,51.62,48.02,35.78,32.36,,66.20,112.64,36.68,0,0,0,0,1,1,1,0,0,408.60,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,87,
2025/02/15 06:10,43.52,48.74,51.62,48.02,35.78,32.36,,67.64,112.64,36.68,0,0,0,0,1,1,1,0,0,408.17,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,89,
2025/02/15 06:11,43.52,48.74,51.62,48.02,35.78,32.36,,68.36,112.64,36.68,0,0,0,0,1,1,1,0,0,406.91,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,87,
2025/02/15 06:12,43.52,48.74,51.62,48.02,35.78,32.36,,69.08,112.64,36.68,0,0,0,0,1,1,1,0,0,407.55,59.00,20.00,67.00,34.00,97.00,87.00,,18.00,10.00,81.00,88,
2025/02/15 06:13,43.52,48.74,51.62,48.02,35.78,32.36,,69.80,112.64,36.68,0,0,0,0,1,1,1,0,0,410.34,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,87,
2025/02/15 06:14,43.52,48.74,51.62,48.02,35.78,32.36,,70.52,112.64,36.68,0,0,0,0,1,1,1,0,0,408.05,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,86,
2025/02/15 06:15,43.70,48.74,51.62,48.02,35.78,32.36,,70.70,112.64,36.68,0,0,0,0,1,1,1,0,0,408.36,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,88,
2025/02/15 06:16,43.88,48.74,51.62,48.02,35.78,32.36,,71.24,112.64,36.68,0,0,0,0,1,1,1,0,0,409.37,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,86,
2025/02/15 06:17,44.06,48.74,51.62,48.02,35.78,32.36,,71.96,112.64,36.68,0,0,0,0,1,1,1,0,0,408.08,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,88,
2025/02/15 06:18,44.24,48.74,51.62,48.02,35.78,32.36,,72.68,112.64,36.68,0,0,0,0,1,1,1,0,0,408.42,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,89,
2025/02/15 06:19,44.24,48.74,51.62,48.02,35.78,32.36,,73.40,112.64,36.68,0,0,0,0,1,1,1,0,0,406.35,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,88,
2025/02/15 06:20,44.24,48.74,51.62,48.02,35.78,32.36,,73.40,112.82,36.68,0,0,0,0,1,1,1,0,0,406.51,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,10.00,81.00,88,
2025/02/15 06:21,44.24,48.56,51.62,48.02,35.78,32.36,,74.12,113.00,36.68,0,0,0,0,1,1,1,0,0,405.75,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:22,44.24,48.56,51.62,48.02,35.78,32.36,,74.66,113.36,36.68,0,0,0,0,1,1,1,0,0,404.15,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,84,
2025/02/15 06:23,44.24,48.56,51.62,48.02,35.78,32.36,,74.84,113.54,36.68,0,0,0,0,1,1,1,0,0,405.00,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:24,44.24,48.38,51.62,48.02,35.78,32.36,,75.20,113.54,36.68,0,0,0,0,1,1,1,0,0,405.64,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:25,44.24,48.38,51.62,48.02,35.78,32.36,,75.38,113.54,36.68,0,0,0,0,1,1,1,0,0,403.00,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,90,
2025/02/15 06:26,44.24,48.20,51.62,48.02,35.78,32.36,,76.10,113.54,36.68,0,0,0,0,1,1,1,0,0,402.45,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,87,
2025/02/15 06:27,44.24,48.20,51.62,48.02,35.78,32.36,,76.10,113.54,36.68,0,0,0,0,1,1,1,0,0,402.97,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:28,44.24,48.02,51.62,48.02,35.78,32.36,,76.64,113.54,36.68,0,0,0,0,1,1,1,0,0,401.86,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:29,44.24,48.02,51.62,48.02,35.78,32.36,,76.82,113.54,36.68,0,0,0,0,1,1,1,0,0,399.99,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:30,44.24,48.02,51.62,48.02,35.78,32.36,,77.54,113.54,36.68,0,0,0,0,1,1,1,0,0,399.53,59.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:31,44.42,48.02,51.62,48.02,35.78,32.36,,78.44,113.54,36.68,0,0,0,0,1,1,1,0,0,399.99,58.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:32,44.78,48.02,51.62,48.02,35.78,32.36,,78.44,113.54,36.68,0,0,0,0,1,1,1,0,0,399.30,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,87,
2025/02/15 06:33,44.96,48.02,51.62,48.02,35.78,32.36,,79.16,113.54,36.68,0,0,0,0,1,1,1,0,0,398.63,58.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:34,45.14,48.02,51.62,48.02,35.78,32.36,,79.16,113.54,36.68,0,0,0,0,1,1,1,0,0,398.13,58.00,20.00,67.00,34.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:35,45.14,48.02,51.62,48.02,35.78,32.36,,79.16,113.54,36.68,0,0,0,0,1,1,1,0,0,397.80,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,90,
2025/02/15 06:36,45.14,48.02,51.62,48.02,35.78,32.36,,80.06,113.54,36.68,0,0,0,0,1,1,1,0,0,398.00,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,87,
2025/02/15 06:37,45.14,48.02,51.62,48.02,35.78,32.36,,80.06,113.54,36.68,0,0,0,0,1,1,1,0,0,397.87,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:38,45.14,48.02,51.62,48.02,35.78,32.36,,80.78,113.54,36.68,0,0,0,0,1,1,1,0,0,397.51,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:39,45.14,48.02,51.62,48.02,35.78,32.36,,80.78,113.72,36.68,0,0,0,0,1,1,1,0,0,397.11,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,87,
2025/02/15 06:40,45.14,48.02,51.62,48.02,35.78,32.36,,80.78,113.54,36.68,0,0,0,0,1,1,1,0,0,397.18,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,90,
2025/02/15 06:41,45.14,48.02,51.62,48.02,35.78,32.36,,81.68,113.54,36.68,0,0,0,0,1,1,1,0,0,397.23,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,89,
2025/02/15 06:42,45.14,48.02,51.62,48.02,35.78,32.36,,81.68,113.54,36.68,0,0,0,0,1,1,1,0,0,397.47,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:43,45.14,48.02,51.62,48.02,35.78,32.36,,81.68,113.90,36.68,0,0,0,0,1,1,1,0,0,396.91,58.00,20.00,67.00,35.00,98.00,87.00,,17.00,9.00,81.00,88,
2025/02/15 06:44,45.14,48.02,51.62,48.02,35.78,32.36,,82.40,114.26,36.68,0,0,0,0,1,1,1,0,0,399.22,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,88,
2025/02/15 06:45,45.14,48.02,51.62,48.02,35.78,32.36,,82.40,114.26,36.68,0,0,0,0,1,1,1,0,0,399.82,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,89,
2025/02/15 06:46,45.14,48.02,51.62,48.02,35.78,32.36,,82.40,114.26,36.68,0,0,0,0,1,1,1,0,0,397.38,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,89,
2025/02/15 06:47,45.14,48.02,51.62,48.02,35.78,32.36,,82.40,113.90,36.68,0,0,0,0,1,1,1,0,0,396.97,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,90,
2025/02/15 06:48,45.14,48.02,51.62,48.02,35.78,32.36,,83.30,113.72,36.68,0,0,0,0,1,1,1,0,0,396.57,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,89,
2025/02/15 06:49,45.32,48.02,51.62,48.02,35.78,32.36,,83.30,113.54,36.68,0,0,0,0,1,1,1,0,0,396.38,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,88,
2025/02/15 06:50,45.50,48.02,51.62,48.02,35.78,32.36,,83.30,113.54,36.68,0,0,0,0,1,1,1,0,0,396.77,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,88,
2025/02/15 06:51,45.68,48.02,51.62,48.02,35.78,32.36,,84.02,114.08,36.68,0,0,0,0,1,1,1,0,0,396.68,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,89,
2025/02/15 06:52,45.68,48.02,51.62,48.02,35.78,32.36,,84.02,113.90,36.68,0,0,0,0,1,1,1,0,0,396.18,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,91,
2025/02/15 06:53,45.86,48.02,51.62,48.02,35.96,32.36,,84.02,114.26,36.86,0,0,0,0,1,1,1,0,0,396.34,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,91,
2025/02/15 06:54,45.86,48.02,51.62,48.02,35.96,32.36,,84.74,114.08,36.86,0,0,0,0,1,1,1,0,0,396.07,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,93,
2025/02/15 06:55,45.86,48.02,51.62,48.02,35.96,32.36,,84.74,114.08,36.86,0,0,0,0,1,1,1,0,0,396.76,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,91,
2025/02/15 06:56,45.86,48.02,51.62,48.02,36.14,32.36,,84.74,114.26,36.86,0,0,0,0,1,1,1,0,0,396.60,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,92,
2025/02/15 06:57,45.86,48.02,51.62,48.02,36.14,32.36,,84.74,114.26,37.04,0,0,0,0,1,1,1,0,0,396.13,58.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,92,
2025/02/15 06:58,45.86,48.02,51.62,48.02,36.14,32.36,,85.64,114.26,37.04,0,0,0,0,1,1,1,0,0,395.89,57.00,20.00,67.00,35.00,98.00,87.00,,16.00,9.00,81.00,94,
2025/02/15 06:59,45.86,48.02,51.62,48.02,36.14,32.36,,85.64,114.26,37.04,0,0,0,0,1,1,1,0,0,395.50,57.00,20.00,66.00,35.00,98.00,87.00,,16.00,9.00,82.00,92,
2025/02/15 07:00,45.86,48.02,51.62,48.02,36.32,32.36,,85.64,114.26,37.04,0,0,0,0,1,1,1,0,0,405.36,57.00,20.00,66.00,35.00,98.00,87.00,,16.00,9.00,82.00,94,
