CSV_HEADERS,time,"SHED","HEATSINK","SAND","RESERVOIR","ROOF","AMBIENT","LOOP PUMP","XFER PUMP","HEAT FAN","110V AC HEAT","",
CSV_VALUES, 2024/10/15 12:06,83.30,80.96,66.92,92.84,127.76,77.54,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:07,83.30,80.78,66.92,92.84,127.76,77.54,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:08,83.30,80.78,66.92,92.84,129.92,77.54,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:09,83.30,80.78,67.64,93.56,131.00,77.54,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:10,83.30,80.78,67.64,93.56,129.92,78.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:11,83.30,80.78,67.64,93.56,129.92,78.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:12,83.30,80.78,67.64,94.46,131.00,78.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:13,84.02,80.96,67.64,94.46,131.00,78.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:14,84.02,81.32,68.18,95.36,131.90,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:15,84.02,81.68,68.36,95.54,131.90,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:16,84.02,81.68,68.36,96.08,132.80,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:17,84.38,81.68,68.36,96.08,132.80,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:18,84.74,81.68,68.36,96.08,132.80,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:19,84.74,81.68,69.08,96.08,132.80,79.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:20,84.74,81.68,,96.08,132.80,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 12:21,84.02,81.68,76.10,97.34,133.70,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:22,84.02,81.68,72.68,97.34,132.80,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:23,84.02,81.68,71.96,97.34,132.80,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:24,84.02,81.68,71.24,98.42,132.80,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:25,84.74,81.68,71.42,98.42,132.98,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:26,84.74,81.68,71.96,99.32,133.70,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:27,84.74,81.68,71.96,100.40,132.80,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:28,84.74,81.68,71.96,101.12,132.80,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:29,84.56,81.68,72.68,101.30,132.80,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:30,84.74,81.68,72.68,102.20,131.00,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:31,84.74,81.68,72.68,102.20,127.76,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:32,84.38,81.68,73.40,103.10,125.78,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:33,84.02,81.68,73.40,103.10,124.34,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:34,84.02,81.68,73.40,103.10,124.34,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:35,84.02,81.68,74.12,103.10,124.34,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:36,84.02,81.68,74.12,102.20,123.44,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:37,84.02,81.68,74.84,103.10,123.44,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:38,84.02,81.68,74.84,103.10,123.44,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:39,83.30,81.68,74.84,103.10,123.44,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:40,83.30,81.68,75.38,104.18,123.44,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:41,83.30,81.68,75.38,104.18,124.34,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:42,83.30,81.68,75.56,104.18,124.34,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:43,83.30,81.68,76.10,104.18,124.34,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:44,84.02,81.68,76.10,104.18,124.34,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:45,84.02,81.86,76.64,104.18,123.44,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:46,84.02,82.40,76.64,104.90,123.44,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:47,84.02,82.40,76.64,105.08,123.44,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:48,84.02,82.40,77.54,105.08,124.34,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:49,84.02,82.40,77.54,105.08,124.34,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:50,84.02,82.40,78.08,105.08,124.34,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:51,84.74,82.40,78.44,105.08,124.34,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:52,84.74,82.40,78.44,105.08,125.78,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:53,84.74,82.40,79.16,105.08,125.78,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:54,84.74,82.40,79.16,105.08,125.96,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:55,84.74,82.40,79.16,105.08,126.86,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:56,85.10,82.40,80.06,105.08,125.78,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:57,85.64,82.40,80.06,105.98,125.78,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:58,85.64,82.40,80.06,105.98,126.86,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 12:59,85.64,82.40,80.78,105.08,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:00,84.74,82.40,80.78,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:01,84.74,82.40,80.78,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:02,84.74,82.40,81.68,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:03,84.20,83.30,81.68,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:04,84.02,83.30,81.68,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:05,84.02,83.30,82.40,104.18,126.86,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:06,84.74,83.30,82.40,104.18,127.76,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:07,84.74,83.30,82.40,104.18,127.76,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:08,84.74,83.30,83.30,104.18,127.76,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:09,85.64,83.30,83.30,105.08,128.84,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:10,85.64,83.30,83.30,105.08,128.84,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:11,85.64,83.30,84.02,105.08,129.92,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:12,85.64,83.30,84.02,105.08,129.92,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:13,86.36,84.02,84.02,105.98,130.46,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:14,86.36,84.02,84.74,105.98,129.92,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:15,86.36,84.02,84.74,105.98,129.92,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:16,86.36,84.02,84.74,105.98,129.92,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:17,86.36,84.02,85.64,105.98,129.92,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:18,86.36,84.02,85.64,105.98,131.00,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:19,86.36,84.02,85.64,105.98,131.00,87.80,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:20,86.36,84.02,86.36,106.88,131.00,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:21,86.36,84.02,86.36,106.88,131.90,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:22,86.36,84.02,86.36,106.88,131.90,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:23,87.44,84.74,86.36,106.88,131.00,88.16,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:24,86.36,84.74,87.44,106.88,131.00,87.62,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:25,86.36,84.74,87.44,107.60,131.00,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:26,86.36,84.74,87.44,107.60,130.28,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:27,86.36,84.74,88.34,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:28,86.36,84.74,88.34,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:29,86.36,84.74,88.34,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:30,85.64,84.74,89.24,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:31,85.64,84.74,89.24,107.60,129.92,88.70,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:32,85.64,84.74,89.24,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:33,85.64,85.64,89.24,107.60,128.84,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:34,85.64,85.64,90.14,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:35,85.64,85.64,90.14,107.60,128.84,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:36,85.64,85.64,90.14,107.78,128.84,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:37,85.64,85.64,91.04,107.78,128.84,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:38,85.64,85.64,91.04,107.60,128.84,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:39,86.00,85.64,91.04,107.60,129.20,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:40,86.36,85.64,91.04,107.60,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:41,86.54,85.64,91.94,108.50,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:42,87.44,85.64,91.94,109.40,129.92,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:43,87.44,85.64,91.94,110.30,130.10,88.34,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:44,87.44,85.64,91.94,111.02,129.92,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:45,88.16,86.00,92.84,111.02,131.00,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:46,88.34,86.36,92.84,111.02,131.00,87.44,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:47,88.34,86.36,92.84,111.02,131.00,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:48,88.34,86.36,92.84,111.02,131.00,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:49,88.34,86.36,93.56,111.92,131.90,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:50,88.34,86.36,93.56,111.92,131.90,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:51,88.34,86.36,93.56,111.92,131.90,86.36,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:52,88.52,86.36,93.56,111.02,131.90,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:53,89.24,86.36,93.56,111.02,131.90,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:54,89.24,86.36,93.56,111.02,131.90,85.64,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:55,90.14,86.36,93.56,110.30,131.90,84.92,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:56,90.14,86.36,93.56,109.40,131.90,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:57,90.14,86.36,94.46,109.40,131.90,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:58,91.04,86.36,94.46,109.40,131.90,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 13:59,91.04,87.44,94.46,109.40,131.90,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:00,91.04,87.44,94.46,109.40,131.90,84.74,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:01,91.04,87.44,95.36,109.40,131.90,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:02,91.04,87.44,95.36,109.40,131.00,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:03,91.04,87.44,95.36,109.40,131.00,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:04,91.04,87.44,95.36,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:05,91.04,87.44,96.08,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:06,91.04,87.44,96.08,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:07,91.04,87.44,96.08,109.40,129.92,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:08,91.04,88.34,96.08,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:09,90.32,88.34,97.34,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:10,91.04,88.34,97.34,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:11,91.04,88.34,97.34,109.40,131.00,83.66,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:12,91.04,88.34,97.34,109.40,131.00,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:13,91.04,88.34,98.42,109.40,131.00,84.02,1,1,0,0,,
