CSV_HEADERS,time,"SHED","HEATSINK","SAND","RESERVOIR","ROOF","AMBIENT","FOOTER","LOOP_PUMP","XFER_PUMP","HEATER_FAN","HEATER","FOOT_WARMER","",
CSV_VALUES, 2024/10/16 14:46,81.68,80.06,85.64,94.46,97.34,76.64,101.30,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:47,80.96,80.06,85.64,94.46,96.08,76.64,102.20,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:48,80.78,80.06,85.64,94.46,96.08,77.54,102.20,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:49,80.78,80.06,85.64,94.46,95.36,77.54,102.56,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:50,80.78,80.06,86.36,94.46,95.36,76.64,102.20,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:51,80.78,80.06,86.36,94.46,95.36,76.64,102.20,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:52,80.78,80.06,86.36,94.46,95.36,76.64,102.20,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:53,80.78,80.06,86.36,94.46,94.46,76.64,102.20,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:54,80.78,80.06,86.36,94.46,94.46,76.64,101.30,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:55,80.78,80.06,86.36,93.56,93.56,76.64,101.30,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:56,80.78,80.06,86.54,93.56,93.56,76.64,100.40,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:57,80.78,80.06,87.44,93.56,93.56,76.64,100.40,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:58,80.78,80.78,87.44,93.56,93.56,76.64,99.32,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 14:59,80.78,80.78,87.44,92.84,93.56,76.64,99.32,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:00,80.78,80.78,87.44,92.84,93.56,76.64,98.42,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:01,80.78,80.78,87.44,92.84,93.56,76.64,98.42,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:02,80.78,80.78,87.44,92.84,94.46,76.64,97.34,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:03,80.78,80.78,87.80,92.84,95.36,76.64,97.34,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:04,80.78,80.78,88.34,92.84,95.36,76.64,96.08,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:05,81.68,80.78,88.34,92.84,95.36,76.64,96.08,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:06,80.96,80.78,88.34,92.84,94.46,76.64,95.36,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:07,80.78,80.78,88.34,92.84,93.56,76.64,,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:08,80.78,80.78,88.34,92.84,93.56,76.64,94.46,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:09,80.78,80.78,88.34,91.94,92.84,76.64,91.04,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:10,80.78,80.78,88.34,91.94,92.84,76.64,87.44,1,1,0,0,1,,
CSV_VALUES, 2024/10/16 15:11,80.78,80.78,89.24,91.94,91.94,76.64,89.24,0,1,0,0,1,,
CSV_VALUES, 2024/10/16 15:12,81.14,80.78,89.24,91.04,91.94,76.64,91.94,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:13,80.78,80.78,89.24,91.04,91.04,76.64,91.94,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:14,80.78,80.78,89.24,91.04,91.04,76.64,91.04,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:15,80.78,80.78,89.24,91.04,91.04,76.64,90.14,0,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:16,80.78,80.78,89.24,91.04,91.04,76.64,89.24,0,1,0,0,1,,
CSV_VALUES, 2024/10/16 15:17,80.78,80.78,89.24,90.14,91.04,76.28,94.46,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:18,80.78,80.78,89.24,90.14,91.04,76.10,105.08,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:19,80.78,80.78,89.24,90.14,91.04,76.28,108.50,1,1,0,0,0,,
CSV_VALUES, 2024/10/16 15:20,80.78,80.78,90.14,90.14,91.04,76.64,109.40,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:21,80.06,80.78,90.14,90.14,91.04,76.64,110.30,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:22,80.06,80.78,90.14,90.14,91.94,76.64,109.40,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:23,80.06,80.78,90.14,90.14,91.94,76.64,108.50,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:24,80.06,80.78,90.14,89.42,91.04,76.64,107.60,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:25,80.06,80.78,90.14,89.24,90.68,76.64,106.88,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:26,80.06,80.78,90.14,89.24,90.14,76.64,105.98,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:27,80.42,80.96,90.14,89.24,89.24,76.28,105.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:28,80.42,81.68,90.14,89.24,89.24,76.10,104.18,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:29,80.06,81.68,90.14,88.88,89.24,76.10,102.20,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:30,80.06,81.68,90.14,88.34,88.34,76.10,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:31,80.06,81.68,90.14,88.34,88.34,76.10,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:32,80.06,81.68,90.68,88.34,88.34,76.64,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:33,80.78,81.68,91.04,88.34,88.34,76.64,98.42,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:34,80.78,81.68,91.04,88.34,88.34,76.64,97.34,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:35,80.78,81.68,91.04,87.44,88.34,76.46,96.08,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:36,80.06,81.68,91.04,87.44,87.44,76.28,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:37,80.24,81.68,91.04,87.44,87.44,76.28,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:38,80.06,81.68,91.04,87.44,87.44,76.46,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:39,80.24,81.68,91.04,87.44,87.44,76.64,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:40,80.78,81.68,91.04,87.44,86.54,76.64,93.20,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:41,80.78,81.68,91.04,87.44,86.36,76.64,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:42,80.78,81.68,91.04,87.44,86.36,76.10,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:43,80.24,81.68,91.04,86.36,86.36,76.10,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:44,80.06,81.68,91.04,86.36,86.36,76.10,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:45,80.06,81.68,91.04,86.36,86.36,76.10,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:46,80.06,81.68,91.04,86.36,86.36,76.28,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:47,80.06,81.68,91.04,86.36,86.36,76.10,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:48,80.06,81.68,91.04,86.36,86.36,76.10,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 15:49,80.06,81.68,91.04,86.36,86.36,76.64,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 15:50,80.78,81.68,91.04,86.00,87.44,76.64,91.94,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:51,80.78,81.68,91.04,85.64,86.36,76.64,97.34,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:52,80.24,81.68,91.04,85.64,86.36,76.64,101.30,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:53,80.06,81.68,91.04,85.64,86.36,76.28,103.10,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:54,80.06,81.68,91.04,85.64,86.36,76.64,104.18,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:55,80.06,81.68,91.04,85.64,86.36,76.64,104.18,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:56,80.06,81.68,91.04,85.64,85.64,76.64,103.10,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:57,80.06,81.68,91.04,85.64,85.64,76.64,102.20,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:58,80.06,81.68,91.04,85.64,85.64,76.64,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 15:59,80.60,81.68,91.04,85.64,85.64,76.64,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:00,80.06,81.68,91.04,85.64,85.64,76.64,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:01,80.60,81.68,91.04,85.64,85.64,76.64,98.42,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:02,80.42,81.68,91.04,85.64,85.64,76.64,97.34,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:03,80.06,81.68,91.04,84.74,85.64,76.64,96.08,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:04,80.06,81.68,91.04,84.74,85.64,76.64,,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:05,80.06,81.68,91.04,85.46,84.74,76.64,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:06,80.06,81.68,91.04,85.46,84.74,76.46,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:07,80.06,81.68,91.04,84.92,84.74,76.64,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:08,80.06,81.68,91.04,84.74,84.74,76.64,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:09,80.06,81.68,91.04,84.74,84.74,76.64,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:10,80.06,81.68,91.04,84.74,84.74,76.64,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:11,80.06,81.68,91.04,84.74,84.74,76.64,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:12,80.06,81.68,91.04,84.74,84.74,76.64,88.34,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:13,80.06,81.68,91.04,84.74,84.74,76.28,87.44,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:14,80.06,81.68,91.04,84.74,84.02,76.10,85.64,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:15,80.06,81.68,91.04,84.74,84.02,76.10,85.64,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:16,80.06,81.68,91.04,84.20,84.02,76.10,84.74,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:17,80.06,81.68,91.04,84.02,84.02,76.10,84.74,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:18,80.06,81.68,91.04,84.02,83.30,76.10,84.74,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:19,79.70,81.68,91.04,84.02,83.30,76.10,85.64,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:20,79.16,81.68,91.04,84.02,83.30,76.10,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:21,79.16,81.68,91.04,84.02,83.30,76.10,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:22,79.16,81.68,91.04,84.02,84.02,76.10,98.42,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:23,79.16,81.68,91.04,84.02,84.74,76.10,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:24,79.16,81.68,90.50,84.02,85.64,76.10,,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:25,79.16,81.68,90.14,84.02,85.64,76.10,,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:26,79.16,81.68,90.14,84.02,85.64,76.10,,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:27,79.52,81.68,90.14,84.02,85.64,76.10,85.82,1,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:28,79.34,81.68,90.14,84.02,85.64,76.10,,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:29,79.16,81.68,90.14,84.02,84.74,76.10,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:30,79.16,81.68,90.14,84.02,84.02,76.10,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:31,79.16,81.68,90.14,84.02,84.02,76.10,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:32,79.16,81.68,90.14,84.02,83.30,76.10,,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:33,79.16,81.68,90.14,84.02,83.30,75.56,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:34,79.16,81.68,90.14,83.30,83.30,75.38,86.36,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 16:35,79.16,81.68,90.14,83.30,82.58,75.38,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:36,79.16,81.68,90.14,83.30,82.58,75.38,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:37,79.16,81.68,90.14,83.30,82.40,75.38,97.34,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:38,79.16,81.68,90.14,83.30,82.40,75.38,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:39,79.16,81.68,90.14,83.30,82.40,75.38,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:40,79.16,81.68,90.14,83.30,82.40,75.38,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:41,79.16,81.68,90.14,83.12,82.40,75.38,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:42,78.44,81.68,90.14,82.40,82.40,75.38,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:43,78.44,81.50,90.14,82.40,82.40,75.38,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:44,78.44,80.78,90.14,82.40,82.40,75.38,101.30,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:45,78.44,80.78,90.14,82.40,81.68,75.38,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:46,78.44,80.78,90.14,82.40,81.68,75.38,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:47,78.44,80.78,89.96,82.40,81.68,75.38,100.40,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:48,77.54,80.78,89.24,82.40,81.68,75.38,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:49,77.54,80.78,89.24,82.40,81.68,75.38,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:50,77.54,80.78,89.24,82.40,81.68,75.38,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:51,77.54,80.78,89.24,82.40,81.68,75.38,99.32,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:52,77.54,80.78,89.24,81.68,81.68,75.38,98.42,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:53,77.54,80.78,89.24,81.68,81.68,75.38,98.42,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:54,77.54,80.78,89.24,81.68,81.68,75.38,97.34,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:55,77.54,80.78,89.24,81.68,82.40,75.38,97.34,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:56,77.54,80.78,89.24,81.68,82.40,75.38,97.34,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:57,77.54,80.78,89.24,81.68,82.40,75.38,96.08,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:58,77.54,80.78,89.24,81.68,82.40,75.38,96.08,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 16:59,77.54,80.78,89.24,81.68,82.40,75.38,96.08,1,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:00,76.82,80.78,89.24,81.68,81.68,75.38,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:01,76.64,80.78,89.24,81.68,81.68,75.38,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:02,76.64,80.78,89.24,81.68,81.68,75.38,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:03,76.64,80.78,89.24,81.68,81.68,74.84,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:04,76.64,80.78,89.24,81.68,81.68,74.84,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:05,76.64,80.78,89.24,81.68,81.68,74.84,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:06,76.64,80.78,89.24,81.68,81.68,74.84,93.38,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:07,76.64,80.78,89.24,81.68,81.68,74.84,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:08,76.64,80.78,89.24,81.68,81.68,74.84,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:09,76.64,80.78,88.52,80.78,80.78,74.84,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:10,76.64,80.78,88.34,80.78,80.78,74.84,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:11,76.64,80.78,88.34,80.78,80.78,74.84,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:12,76.28,80.06,88.34,80.78,80.78,74.84,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:13,76.10,80.06,88.34,80.78,80.06,74.84,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:14,76.10,80.06,88.34,80.78,80.06,74.84,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:15,76.10,80.06,88.34,80.78,80.06,74.84,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:16,76.10,80.06,88.34,80.78,79.16,74.84,89.60,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:17,76.10,80.06,88.34,80.78,79.16,74.84,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:18,76.10,80.06,88.34,80.42,79.16,74.84,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:19,76.10,80.06,88.34,80.06,79.16,74.12,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:20,76.10,80.06,88.34,80.06,79.16,74.12,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:21,75.92,80.06,88.34,80.06,79.16,74.12,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:22,75.38,80.06,88.34,80.06,79.16,74.12,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:23,75.38,80.06,88.34,80.06,79.16,74.12,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:24,75.38,80.06,88.34,80.06,79.16,74.12,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:25,75.38,80.06,88.34,80.06,79.16,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:26,75.38,80.06,88.34,80.06,79.16,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:27,75.38,80.06,88.34,80.06,78.44,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:28,75.38,80.06,88.34,80.06,78.44,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:29,75.38,80.06,87.80,79.88,78.44,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:30,75.38,80.06,87.44,79.16,78.44,74.12,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:31,75.38,80.06,87.44,79.16,78.44,74.12,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:32,75.38,79.34,87.44,79.16,78.44,74.12,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:33,75.38,79.16,87.44,79.16,78.44,74.12,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:34,75.38,79.16,87.44,79.16,78.44,74.12,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:35,75.38,79.16,87.44,79.16,78.44,74.12,94.10,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:36,75.38,79.16,87.44,79.16,78.08,74.12,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:37,75.38,79.16,87.44,79.16,77.54,74.12,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:38,75.38,78.44,87.44,79.16,77.54,73.58,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:39,75.38,77.72,87.44,79.16,77.54,73.40,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:40,75.38,77.54,87.44,79.16,77.54,73.40,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:41,74.84,77.54,87.44,79.16,77.54,73.40,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:42,74.84,77.54,87.44,79.16,77.54,73.40,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:43,74.84,77.54,87.44,79.16,77.54,73.40,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:44,75.20,77.54,87.44,79.16,77.54,73.40,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:45,74.84,77.54,87.44,79.16,78.44,73.40,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:46,74.84,77.54,87.44,79.16,78.44,73.40,90.14,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:47,74.84,77.54,87.44,79.16,78.44,73.40,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:48,74.84,77.54,87.44,79.16,78.44,73.40,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:49,74.84,77.54,86.36,79.16,78.44,73.40,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:50,74.84,78.44,86.36,79.16,78.44,73.40,89.24,0,0,0,0,1,,
CSV_VALUES, 2024/10/16 17:51,74.84,78.44,86.36,79.16,78.44,73.40,91.04,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:52,74.84,78.44,86.36,79.16,77.54,73.40,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:53,74.84,78.44,86.36,78.80,77.54,73.40,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:54,74.84,77.72,86.36,78.44,76.64,73.40,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:55,74.84,77.54,86.36,78.44,76.64,72.68,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:56,74.84,77.54,86.36,78.44,76.64,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:57,74.84,77.54,86.36,78.44,76.10,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:58,74.12,77.54,86.36,78.44,76.10,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 17:59,74.12,77.54,86.36,78.44,76.10,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:00,74.12,77.54,86.36,78.44,75.38,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:01,74.12,77.54,86.36,78.44,75.38,72.68,96.08,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:02,74.12,77.54,86.36,78.44,75.38,72.68,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:03,74.12,77.54,86.36,78.44,75.38,72.68,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:04,74.12,77.54,86.36,78.44,75.38,72.68,95.36,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:05,74.12,77.54,86.36,78.44,75.38,72.68,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:06,74.12,77.54,86.36,78.26,75.38,72.68,94.46,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:07,74.12,77.54,86.00,78.44,75.38,72.68,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:08,74.12,77.54,85.64,78.44,75.38,72.68,93.56,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:09,74.12,77.54,85.64,78.44,76.10,72.32,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:10,74.12,77.54,85.64,78.44,76.10,71.96,92.84,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:11,74.12,77.54,85.64,78.44,76.10,71.96,91.94,0,0,0,0,0,,
CSV_VALUES, 2024/10/16 18:12,74.12,77.54,85.64,78.44,76.10,71.96,91.94,0,0,0,0,0,,
